,Paths,Cooling,Heating
1353,../datasets/vectors/00/2f/92001f4f40dbda32b7157b30ad21,80092,64435
1354,../datasets/vectors/00/2f/92a5d8c3e6a21d9904aeaf7f4e9e,1077811,752561
1355,../datasets/vectors/00/2f/99da5dce511e7881143c4c55a12e,81264,55244
1356,../datasets/vectors/00/2f/9cda9948ba23f15d42ec2c170a4c,228042,170047
1357,../datasets/vectors/00/2f/ae738fe769cdaa81ef462b09b8ba,71963,57955
1358,../datasets/vectors/00/2f/b072bf755bf99c8a9a6ac8bf9cf4,28023,24471
1359,../datasets/vectors/00/2f/c57f9ec0d9cb2151dae230d3e9dc,42622,37399
1360,../datasets/vectors/00/2f/d5af199b0ffc6f064607381b35ee,386187,278557
1361,../datasets/vectors/00/2f/e80e0f22c3f6520e21bbd26c8f85,42210,36466
1362,../datasets/vectors/00/2f/f480ec0fec8a74be7e97722765c7,40608,30024
1363,../datasets/vectors/00/2f/f541d62266cec26c3db38eb1cfd3,68986,56972
1364,../datasets/vectors/00/30/05b69eff01fe5518fa3c828b6b9e,307769,224840
1365,../datasets/vectors/00/30/0680b8f5012c8b0decbf3316151a,213267,159038
1366,../datasets/vectors/00/30/0b7dd002b03e47522d18daaf6712,458548,329323
1367,../datasets/vectors/00/30/1fafb1f9225a1929eb0f86aaf901,505044,359916
1368,../datasets/vectors/00/30/382888b8c1a0da0d9dfa20215842,460305,329505
1369,../datasets/vectors/00/30/3d163ad9c021e78b63fcad22ba3f,118452,91895
1370,../datasets/vectors/00/30/4eb5b0bc9ec040d7abedb1d61342,292307,215465
1371,../datasets/vectors/00/30/509bad4312ee5c1aa6b3503ffddf,65933,54209
1372,../datasets/vectors/00/30/6cfcd1b861143a92bbbc204cb108,184871,140275
1373,../datasets/vectors/00/30/73a376a557f51acee968f33e563b,67627,55778
1374,../datasets/vectors/00/30/783a75c0dda148dc512bd86f9ae4,43320,38578
1375,../datasets/vectors/00/30/7f0ed0e2706a74e699bfb8256745,202105,116948
1376,../datasets/vectors/00/30/91b1804ae3f15166afb8b157ceb5,25047,21500
1377,../datasets/vectors/00/30/afbd0407166ef142db82c18162cc,81404,65275
1378,../datasets/vectors/00/30/b935a43726f0b0f85524bd1127cd,56017,46916
1379,../datasets/vectors/00/30/c07c4d8d6fa1d60e70d00098abff,44559,38100
1380,../datasets/vectors/00/30/d07f4b612e48730774490e4e9c0d,23948,20273
1381,../datasets/vectors/00/30/d502dd663c226b51e0dd2702e596,50191,42482
1382,../datasets/vectors/00/31/066ac22edf958b7c3a7eb0d48c7c,71315,58623
1383,../datasets/vectors/00/31/130504c6c31b62cf5cca143a582f,51663,42946
1384,../datasets/vectors/00/31/3bd2acf59ed1fb72444e8ca3abb6,85657,69061
1385,../datasets/vectors/00/31/4017540eca239fbad70c0f355da3,60414,49361
1386,../datasets/vectors/00/31/52b80e8e1a17517c0b11909e56ec,162906,124604
1387,../datasets/vectors/00/31/5a898da9e7a8cf2d969239ab257c,70509,57281
1388,../datasets/vectors/00/31/5e5e849c3d73eda9068930a25e1b,85038,69391
1389,../datasets/vectors/00/31/7dc01c4502cee65122153a3c8e05,123444,95635
1390,../datasets/vectors/00/31/7feaf0a417d94961d475bf6c4332,89957,71596
1391,../datasets/vectors/00/31/9ba9b45444a102107615449dd350,52586,44696
1392,../datasets/vectors/00/31/a3ada86466ab98a11f048d75ce7c,45933,38954
1393,../datasets/vectors/00/31/ad4aa63e0580fe59eba57935bf16,123467,96452
1394,../datasets/vectors/00/31/b6c1be21ebda93a472f3c8df9bce,14640,14745
1395,../datasets/vectors/00/31/be653f952616dee0694e2f547878,46368,39758
1396,../datasets/vectors/00/31/d7738beeb8bf91c96c3dc9ee7d65,24104,22551
1397,../datasets/vectors/00/31/dad9bf7137f671e807e4207c4e4e,15575,14784
1398,../datasets/vectors/00/31/ec8f14ccab16782c6e57f918082d,782866,549336
1399,../datasets/vectors/00/31/edfcc223bf891e3b9afb78e5b361,25672,22059
1400,../datasets/vectors/00/32/0b7fb301bc91e2df7be9e0742a8c,62505,50935
1401,../datasets/vectors/00/32/17633991f1b6b8304eff04d27010,92800,75591
1402,../datasets/vectors/00/32/1916e55d02997449594fdc7ee768,56829,46780
1403,../datasets/vectors/00/32/1a34c9bd672312e75edd3ca3dd17,49410,41565
1404,../datasets/vectors/00/32/1b3b38c2c7c11dcd2698f1c763c9,127786,101458
1405,../datasets/vectors/00/32/23ce087ad417dd954ee6e56b48b6,91404,73838
1406,../datasets/vectors/00/32/40031854330762144a5dbc2f114c,76237,62288
1407,../datasets/vectors/00/32/6076b88c54214f4ee4817971fe87,75722,60893
1408,../datasets/vectors/00/32/6681656c06eade850648da7547e0,82054,66124
1409,../datasets/vectors/00/32/6c29b0290f3fe181f9a890cb8e9d,117406,90422
1410,../datasets/vectors/00/32/749255007409e44d9d50f4720f40,121099,95190
1411,../datasets/vectors/00/32/7872cc921c87a772cc85848501fe,432477,311923
1412,../datasets/vectors/00/32/81390f026051b1be2fb646c43230,41007,36051
1413,../datasets/vectors/00/32/94ddfe829fc7730c36b0e876c53d,85843,57231
1414,../datasets/vectors/00/32/a240da75566b54afac0ebaa1e53b,42485,32222
1415,../datasets/vectors/00/32/c94769f4a7d2795de03e971e4428,140486,106870
1416,../datasets/vectors/00/32/dc8e6587406fca5e95d502a32411,359200,261637
1417,../datasets/vectors/00/32/ea6fbfed3e63289ad7ee8999a5d1,204021,151849
1418,../datasets/vectors/00/33/1ce4e2c0c91c8a77adfa0566e733,44916,39361
1419,../datasets/vectors/00/33/237181a9d8ed338b4a7245246854,94940,74629
1420,../datasets/vectors/00/33/36ea583b2ccb84e29bdda35f90f3,52285,44057
1421,../datasets/vectors/00/33/4570ba3d84152c9ed9fbb2fa9a7c,62658,51172
1422,../datasets/vectors/00/33/57251c348434b9f7bea28039d30e,385916,279739
1423,../datasets/vectors/00/33/5fff5d573dade0768b38e81300e7,62461,52335
1424,../datasets/vectors/00/33/62c2807643c065d16b4a32d160bc,48198,41160
1425,../datasets/vectors/00/33/8dcaf47e2d0038dfacc3a3f9b8e4,87002,69792
1426,../datasets/vectors/00/33/db2341423cbd291258de0b5dac7c,60168,49704
1427,../datasets/vectors/00/33/f9c566d4e2318211f5edfe37bfad,127023,97482
1428,../datasets/vectors/00/33/fa0f157383f15e79ac641d562f75,91547,72381
1429,../datasets/vectors/00/33/fcaeca6beb0dd6db5ffb0bf54ff6,52069,43896
1430,../datasets/vectors/00/34/0cb3c0ffbf84da36ff9fa17bb6bb,85764,68171
1431,../datasets/vectors/00/34/166f825aa6b59aad968e51d448b3,121635,95332
1432,../datasets/vectors/00/34/46a8377ec0824dfddb792f8119e5,84927,68101
1433,../datasets/vectors/00/34/5443f2c860361a03c43854fd8646,59996,49410
1434,../datasets/vectors/00/34/5a89d8a6938896173612f5820b2d,51847,44406
1435,../datasets/vectors/00/34/60241f1e78b3e5d05eb66a562fa9,27165,27261
1436,../datasets/vectors/00/34/7f8355b11bcdd5caa9db22125f8c,257111,190660
1437,../datasets/vectors/00/34/8d525327facb87c3207744a61fa8,1689439,1160818
1438,../datasets/vectors/00/34/8dffad8c3d95d6b823ea02bee2b9,76315,62238
1439,../datasets/vectors/00/34/90a803b5775410427c07d0bddd4c,43690,37987
1440,../datasets/vectors/00/34/93f7bf86e5ed7d9e5ee2e04c3788,87608,69990
1441,../datasets/vectors/00/34/b07564bb3413cf19b0dfa52b048f,138462,106884
1442,../datasets/vectors/00/34/bbeeb27e54788b9c4d67de145a12,92150,59103
1443,../datasets/vectors/00/34/d1248fced15695a8f231d1388356,112996,89693
1444,../datasets/vectors/00/34/d16b1b5c375179256fb8199536b0,12274,12371
1445,../datasets/vectors/00/34/d63fd68d173bf883fc5553b596fc,44763,33915
1446,../datasets/vectors/00/34/f3b729924553a2a94e4cc3f20b5d,40472,34802
1447,../datasets/vectors/00/34/fa4929a166dd0838360519db2368,93208,73704
1448,../datasets/vectors/00/35/02eada2762115a687422eec74cf3,48459,41034
1449,../datasets/vectors/00/35/0452021ba7761a26bba50a7fa3bb,173299,130348
1450,../datasets/vectors/00/35/2d70a05fde67f7aa4338471510ec,113703,92641
1451,../datasets/vectors/00/35/42966675dc91fc52a7a99badb4b3,55179,45921
1452,../datasets/vectors/00/35/4d5ca3fc60ed3ae631091c1f970e,341381,247686
1453,../datasets/vectors/00/35/55c1a4ce8c2ddbe82fb7dbd8bde0,65526,54482
1454,../datasets/vectors/00/35/5ecf9be4a8e4fd35118db1d66e89,53242,45208
1455,../datasets/vectors/00/35/601c2934227cbda1433a58e33d58,89060,71319
1456,../datasets/vectors/00/35/791f8e87b60f9379b314f0226ffc,77289,62274
1457,../datasets/vectors/00/35/799ad3cb13bf8c7be1e289c51887,81994,54877
1458,../datasets/vectors/00/35/8402c806af503c1e5ccf986a4bac,63461,45936
1459,../datasets/vectors/00/35/90940246529e54b668a4d55332e6,122845,95919
1460,../datasets/vectors/00/35/9afe492671b16bdf96006ce9adfd,58935,48942
1461,../datasets/vectors/00/35/a2b8484525d8015c29c260c4ef18,24246,20575
1462,../datasets/vectors/00/35/c1ec95ce25c968a8802e40b117d7,433527,311880
1463,../datasets/vectors/00/35/caafce3129a5c4feb6bc5bf51649,61707,51300
1464,../datasets/vectors/00/35/eae9f5b3282160bf8f67c30b5dc4,449336,323250
1465,../datasets/vectors/00/35/f421b0e0bda831c4fb541ed37abe,86806,69285
1466,../datasets/vectors/00/35/fb0d4c635a46ca6995510bc14559,26089,24244
1467,../datasets/vectors/00/36/116a305626d77c8c44cb839e2154,528342,379606
1468,../datasets/vectors/00/36/120e50568e634fd841138b6c6166,163917,126249
